geometry_id,rho,x,direction,side_length,jacobi_cprime,normalized_S,shooting_residual,shooting_iterations,K,DeltaK,Kww,s2,s4,E6
1,0.01800000000000000000000000000000000000000000000000000000000000095289921,0.3999999999999999999999999999999999999999999999999999999999999844424618,minus,0.007152046455939578787197267564745565315100726211737215193321087502841417,0.01799987038747320242284464979611920600496478338839621943162396606112752,0.1986693876672845709869172812633233022275228286039721863247707549307997,4.850349064282962228921808374798927108117251574228435150560236799464510e-56,18,,,,,,
1,0.01800000000000000000000000000000000000000000000000000000000000095289921,0.3999999999999999999999999999999999999999999999999999999999999844424618,EVEN_DIAGNOSTIC,,,0.1986693863986496217405914726791769396287647724164449107425706037207654,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.0001716481079939607625293734554065863746057088490751797711204648205028186,-0.00009905655424233806564317597967540714934786726194162827482551345888035179,-0.0000006739919310532958480113803139854508155630307166410194827058440539126593
1,0.01800000000000000000000000000000000000000000000000000000000000095289921,0.7999999999999999999999999999999999999999999999999999999999999688849236,plus,0.01401897717200479007597586277348327073303764009937693825906754097963700,0.01799987430936497581312597646572857647682076989099539218792070151289007,0.3894187517940332420132012877184694463240528599785615141706261874176421,6.868926927869593632432912834606436924771394326078624725799643598781121e-51,18,,,,,,
1,0.01800000000000000000000000000000000000000000000000000000000000095289921,0.7999999999999999999999999999999999999999999999999999999999999688849236,minus,0.01401897478524055611105888611846260773524439267259132452284556446944713,0.01799987038747320242284464979611920600496478338839621943162396606112752,0.3894187703428380331204452603834142765309930299053014196563778563619867,4.572510652569144654475160592783294425960012420888374887005976254727395e-51,18,,,,,,
1,0.01800000000000000000000000000000000000000000000000000000000000095289921,0.7999999999999999999999999999999999999999999999999999999999999688849236,EVEN_DIAGNOSTIC,,,0.3894187610684356375668232740509418614275229449419314669135020218898144,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.001292694036285946918993500123522726156086753285269483039750983160518435,-0.0006961836488339480920710259890914195264579688867907235132496117790958437,-0.000001059216171860021720434922190163178982757937523530468403752284605413388
1,0.01800000000000000000000000000000000000000000000000000000000000095289921,1.200000000000000000000000000000000000000000000000000000000000031115076,plus,0.02032703208837909767043184083286103504799001824889241867389583313085279,0.01799987430936497581312597646572857647682076989099539218792070151289007,0.5646437230343144132937730096411484099819984040574490218587681401455759,3.722086818754193560462582396836242255814312275627322443981162584273595e-48,18,,,,,,
1,0.01800000000000000000000000000000000000000000000000000000000000095289921,1.200000000000000000000000000000000000000000000000000000000000031115076,minus,0.02032702959839925018037586856570116637980219535316588166755448501108378,0.01799987038747320242284464979611920600496478338839621943162396606112752,0.5646437768947938306572187181138041263223112295917181240878432636075904,2.584754470907851668042789883223041047704006771902216591557244307437748e-48,18,,,,,,
1,0.01800000000000000000000000000000000000000000000000000000000000095289921,1.200000000000000000000000000000000000000000000000000000000000031115076,EVEN_DIAGNOSTIC,,,0.5646437499645541219754958638774762681521548168245835729733057018765831,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.003940643656431868181745407387874633772341301317054124356801971539177821,-0.001895922231025409624257698815262882030409451067851701427363158913716144,0.00001214191059465628889426613092978786296396588321867258790525500532249341
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,0.3999999999999999999999999999999999999999999999999999999999999844424618,plus,0.008741363244459819560323895985176325298760337194009016788647254658193972,0.02199977132109968709400243445738179789117724786866575571842447579745005,0.1986694115332938648166696637246884652514520920840043088856153433285649,2.375658160376705848686794707224001661362976827140930915260310992237061e-54,18,,,,,,
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,0.3999999999999999999999999999999999999999999999999999999999999844424618,minus,0.008741359970866410658673549393103903942865837147257420092342500083319495,0.02199976256932226456509308611288295358171545554659522838418347802232875,0.1986694161657877670679151123804062532403372432866432056472491201721017,1.399463796277923926625530716411649378640080157741541258649906334639824e-54,18,,,,,,
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,0.3999999999999999999999999999999999999999999999999999999999999844424618,EVEN_DIAGNOSTIC,,,0.1986694138495408159422923880525473592458946676853237572664322414737947,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.0001716481079939607625293734554065863746057088490751797711204648205028186,-0.00009905655424233806564317597967540714934786726194162827482551345888035179,-0.0000006740483406775268302892307546303825641428799841939077931637687904323488
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,0.7999999999999999999999999999999999999999999999999999999999999688849236,plus,0.01713425573476854363822239127409141098838345136229866120606439551835956,0.02199977132109968709400243445738179789117724786866575571842447579745005,0.3894189508764417840627083661263274018982571388402080867053867907156932,2.175431257233808151382922523066024636635186729319204515050796168547911e-49,18,,,,,,
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,0.7999999999999999999999999999999999999999999999999999999999999688849236,minus,0.01713425040864374944650183683320508335664782248403989880878940800800661,0.02199976256932226456509308611288295358171545554659522838418347802232875,0.3894189847425156901698505990422433728968879531717920745678788887339341,1.322916272072712279426460544512528153953343940097688235748835209518068e-49,18,,,,,,
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,0.7999999999999999999999999999999999999999999999999999999999999688849236,EVEN_DIAGNOSTIC,,,0.3894189678094787371162794825842853873975725460060000806366328591717364,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.001292694036285946918993500123522726156086753285269483039750983160518435,-0.0006961836488339480920710259890914195264579688867907235132496117790958437,-0.000001059333192968740645591782716722326832499037568557175834461820956860595
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,1.200000000000000000000000000000000000000000000000000000000000031115076,plus,0.02484409232186759851820656978586551363562737431328056164046112152320577,0.02199977132109968709400243445738179789117724786866575571842447579745005,0.5646443310535678411561797230899598390698111564190776964100489589301493,1.173294526358935411224654559533971118936710927836930353776754875469343e-46,18,,,,,,
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,1.200000000000000000000000000000000000000000000000000000000000031115076,minus,0.02484408676539822057412509567855116740233732400702431228879660661426025,0.02199976256932226456509308611288295358171545554659522838418347802232875,0.5646444293913027364542065887163806805335904681084632212839382375709695,7.513503241675923551806504232095385963704985719728760627207249595002171e-47,18,,,,,,
1,0.02200000000000000000000000000000000000000000000000000000000000089455845,1.200000000000000000000000000000000000000000000000000000000000031115076,EVEN_DIAGNOSTIC,,,0.5646443802224352888051931559031702598017008122637704588469935982505594,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.003940643656431868181745407387874633772341301317054124356801971539177821,-0.001895922231025409624257698815262882030409451067851701427363158913716144,0.00001214263804723637310642843099079529453123348214477162683606063855807208
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,0.3999999999999999999999999999999999999999999999999999999999999844424618,plus,0.01072798316596202174477726867225528815470544753730044879374459918341526,0.02699957915013840079905977191870815546112771134286961608022338433962972,0.1986694515923043512157667367699631828287178454376491406691159537761232,8.187830089533076794438451379751168835556826191308568514015432072894315e-53,18,,,,,,
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,0.3999999999999999999999999999999999999999999999999999999999999844424618,minus,0.01072797573937173665605399759719706064368605414461160773660738227599476,0.02699955929556636473559950940180443047484793592551322567532472404220569,0.1986694601554735840644522910589881712983273613615792103203412508822159,4.276838581295985247166725734332380228378045906961703957002475369898793e-53,18,,,,,,
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,0.3999999999999999999999999999999999999999999999999999999999999844424618,EVEN_DIAGNOSTIC,,,0.1986694558738889676401095139144756770635226033996141754947285926057082,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.0001716481079939607625293734554065863746057088490751797711204648205028186,-0.00009905655424233806564317597967540714934786726194162827482551345888035179,-0.0000006741347038389951750303362844675098282650306594031342471315403284933206
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,0.7999999999999999999999999999999999999999999999999999999999999688849236,plus,0.02102831188856010391223969276910697459895293071149982748842194979630923,0.02699957915013840079905977191870815546112771134286961608022338433962972,0.3894192530118068903430945818487650493635941703901298758070267441775999,7.469203564697424702199518520911752667509935990667790928959386275524949e-48,18,,,,,,
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,0.7999999999999999999999999999999999999999999999999999999999999688849236,minus,0.02102829980548773572280922906435992693692684916756097456190597846440288,0.02699955929556636473559950940180443047484793592551322567532472404220569,0.3894193156134371079066854939628645053726836359716642676380793586296480,4.056568532867937460236875177537269872508533971544017473584778826424078e-48,18,,,,,,
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,0.7999999999999999999999999999999999999999999999999999999999999688849236,EVEN_DIAGNOSTIC,,,0.3894192843126219991248900379058147773681389031808970717225530708505467,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.001292694036285946918993500123522726156086753285269483039750983160518435,-0.0006961836488339480920710259890914195264579688867907235132496117790958437,-0.000001059512274419624622415423041766244472789567623965889365802048279251292
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,1.200000000000000000000000000000000000000000000000000000000000031115076,plus,0.03049036846652663141473043253677644503750395050238877626139248349269931,0.02699957915013840079905977191870815546112771134286961608022338433962972,0.5646452542274225912515689313554995797700116156500097324122467835089066,4.004907406875073273739423023226213213572503873596603108192742801636101e-45,18,,,,,,
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,1.200000000000000000000000000000000000000000000000000000000000031115076,minus,0.03049035586082805837361687278187810559770398503487620941024701933661603,0.02699955929556636473559950940180443047484793592551322567532472404220569,0.5646454360059669975341887218900369553833587205357244904402557575630665,2.317539919669620893750411792218986981081064385117647745905837867959433e-45,18,,,,,,
1,0.02700000000000000000000000000000000000000000000000000000000000021391615,1.200000000000000000000000000000000000000000000000000000000000031115076,EVEN_DIAGNOSTIC,,,0.5646453451166947943928788266227682675766851680928671114262512705359866,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.003940643656431868181745407387874633772341301317054124356801971539177821,-0.001895922231025409624257698815262882030409451067851701427363158913716144,0.00001214375216898940845721750379168875832040182961336465245879177849773895
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,0.3999999999999999999999999999999999999999999999999999999999999844424618,plus,0.01311188396796802887345584187016047647284491533731156431880036789478965,0.03299923572103325765060195717220839458628739173781209908052318433896762,0.1986695097852023115219294010239638719385261982705197578391852972042868,2.660640676874132477814446548421967522385668700531624736279598958170401e-51,18,,,,,,
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,0.3999999999999999999999999999999999999999999999999999999999999844424618,minus,0.01311186739536426664631503999943893382352682865249747160026744621676082,0.03299919141517697039204509467314038231338911378628109694171990726929984,0.1986695254195510929417301645427541746166371864805704106241961815239352,1.203036810679010359353574334230122204009649826737065445501704337515911e-51,18,,,,,,
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,0.3999999999999999999999999999999999999999999999999999999999999844424618,EVEN_DIAGNOSTIC,,,0.1986695176023767022318297827833590232775816923755450842316907393641110,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.0001716481079939607625293734554065863746057088490751797711204648205028186,-0.00009905655424233806564317597967540714934786726194162827482551345888035179,-0.0000006742615739141704588136576141911420684034606500172950278307351650284731
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,0.7999999999999999999999999999999999999999999999999999999999999688849236,plus,0.02570110442663013052985860503851648676232173117385427318989530788693657,0.03299923572103325765060195717220839458628739173781209908052318433896762,0.3894196920786350378175969006420750272560696548398288710404813420033748,2.415940270661843361919138796927779397761006413211212325023530192720590e-46,18,,,,,,
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,0.7999999999999999999999999999999999999999999999999999999999999688849236,minus,0.02570107746286197301689137906580637814805973560300299922006291482200897,0.03299919141517697039204509467314038231338911378628109694171990726929984,0.3894198063750366209584100636423109334022065230591432051866561511741326,1.145620240450083689306751340395234102602633449361918896809674221076955e-46,18,,,,,,
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,0.7999999999999999999999999999999999999999999999999999999999999688849236,EVEN_DIAGNOSTIC,,,0.3894197492268358293880034821421929803291380889494860381135687465887537,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.001292694036285946918993500123522726156086753285269483039750983160518435,-0.0006961836488339480920710259890914195264579688867907235132496117790958437,-0.000001059775179374408614224410098967566604507306653058072840791719966295937
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,1.200000000000000000000000000000000000000000000000000000000000031115076,plus,0.03726581227815182790027527699247878414122703035768629012962177838206538,0.03299923572103325765060195717220839458628739173781209908052318433896762,0.5646465965634336374367434565398513956300123435770550546057027684214634,1.286335546098081959363129671395410546457574470140962278421285341883117e-43,18,,,,,,
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,1.200000000000000000000000000000000000000000000000000000000000031115076,minus,0.03726578414794036318561499064845307386914710417565634962746830897977836,0.03299919141517697039204509467314038231338911378628109694171990726929984,0.5646469284517241800578323405057763722891497958541571246708635833172205,6.591450995685543479694308800070858607915996985641823518579996677450059e-44,18,,,,,,
1,0.03299999999999999999999999999999999999999999999999999999999999891097233,1.200000000000000000000000000000000000000000000000000000000000031115076,EVEN_DIAGNOSTIC,,,0.5646467625075789087472878985228138839595810697156060896382831758693419,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.003940643656431868181745407387874633772341301317054124356801971539177821,-0.001895922231025409624257698815262882030409451067851701427363158913716144,0.00001214538970678809365423608805525507348193976799304669325941540275160072
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,0.3999999999999999999999999999999999999999999999999999999999999844424618,plus,0.01589302988385629929780058628083217264527041771548107437327389108897373,0.03999864746106785521642517986887721257252978892675226603816814526673586,0.1986695912571239549991352386881713100315009126187146800397055192225640,7.591044243651171559412451700783324743745871007835229781087752049162381e-50,18,,,,,,
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,0.3999999999999999999999999999999999999999999999999999999999999844424618,minus,0.01589299410917499900417893864490687114313328347035210538463589827728243,0.03999855181982749476973109416923299470144802450851338979230310191111120,0.1986696190997689738478064424384978467489574927898127451073650341563400,2.900686127299141808191976404865635444685635347361883752882971400099523e-50,18,,,,,,
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,0.3999999999999999999999999999999999999999999999999999999999999844424618,EVEN_DIAGNOSTIC,,,0.1986696051784464644234708405633345783902292027042637125735352766894520,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.0001716481079939607625293734554065863746057088490751797711204648205028186,-0.00009905655424233806564317597967540714934786726194162827482551345888035179,-0.0000006744415957972426887974973473129002832082836733682236458054008626919780
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,0.7999999999999999999999999999999999999999999999999999999999999688849236,plus,0.03115257115280088653711288599609272646974792771825104922390651652139643,0.03999864746106785521642517986887721257252978892675226603816814526673586,0.3894203070631678494830070909952011073859071208753035388578393314890976,6.855491151741238892049582338775054197737583508812096467582529601395810e-45,18,,,,,,
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,0.7999999999999999999999999999999999999999999999999999999999999688849236,minus,0.03115251294672195635946767632383373395692362184832531821318050113821581,0.03999855181982749476973109416923299470144802450851338979230310191111120,0.3894205106105802821185277402335872365616069415353850150522895398207399,2.774785514605517110394609442474844806662169418839820823402430763589162e-45,18,,,,,,
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,0.7999999999999999999999999999999999999999999999999999999999999688849236,EVEN_DIAGNOSTIC,,,0.3894204088368740658007674156143941719737570312053442769550644551018415,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.001292694036285946918993500123522726156086753285269483039750983160518435,-0.0006961836488339480920710259890914195264579688867907235132496117790958437,-0.000001060147877835712813036354277076003777026159520487054107023335833184877
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,1.200000000000000000000000000000000000000000000000000000000000031115076,plus,0.04517035082538590867012210751170716348251011633527360538316519830321663,0.03999864746106785521642517986887721257252978892675226603816814526673586,0.5646484780435621137959272713757990621607530512657912413268944355656278,3.620354720432287332800579651800633073223642058226196828098205943123248e-42,18,,,,,,
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,1.200000000000000000000000000000000000000000000000000000000000031115076,minus,0.04517029010076236394898820276552143579061634106372768886237029896707736,0.03999855181982749476973109416923299470144802450851338979230310191111120,0.5646490690991868738156775580546307227909095301132623092826539846208812,1.609742881255648915797490520033797421902500828460702296753673331924694e-42,18,,,,,,
1,0.03999999999999999999999999999999999999999999999999999999999999941659232,1.200000000000000000000000000000000000000000000000000000000000031115076,EVEN_DIAGNOSTIC,,,0.5646487735713744938058024147152148924758312906895267753047742100932545,,,0.1313402336224369283269333033989348976869302589853499939964452858607565,-0.1719347521618296157840786945162498327892591398488729487287192588251412,-0.2297795276692186150171792558663842768835885605000026960879073670087678,0.003940643656431868181745407387874633772341301317054124356801971539177821,-0.001895922231025409624257698815262882030409451067851701427363158913716144,0.00001214771504267932237435376584117613805235629440748663224284827695812103
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,0.3999999999999999999999999999999999999999999999999999999999999844424618,plus,0.005960127243258402027507818061128980582652346412595130667579203751281016,0.01500012399524377925291251152147342541894813778926714779156585162094923,0.1986692658390101240327112373357821148150463310482497240028954532775839,0.0,18,,,,,,
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,0.3999999999999999999999999999999999999999999999999999999999999844424618,minus,0.005960126836238382458416412827273872025626777551804938906885801204744532,0.01500012290709131010086993483791590204959535719365364179322380758031782,0.1986692666838326939068426438235158193204229949146575900939242519884995,6.583593577922926846306521476959538804855351770923107122615541593451766e-63,18,,,,,,
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,0.3999999999999999999999999999999999999999999999999999999999999844424618,EVEN_DIAGNOSTIC,,,0.1986692662614214089697769405796489670677346629814536570484098526330417,,,-0.2194765356635059446785823006828360637369326692682264381448589270434139,0.2413655464037045311151571057870772030828175997691370107093854383508577,0.2469715917586272746842673540452764168879544978011127682733989470001781,-0.0002868331436352355813626040757246263839849105984605713071743648002402718,0.00007540460185927795207235970684836828731056483906102668820232011140263300,0.00001347329441305665958141710974468047500130265841488344694591147198144814
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,0.7999999999999999999999999999999999999999999999999999999999999688849236,plus,0.01168263216829393302796219658377626916205905678785668418283406372054433,0.01500012399524377925291251152147342541894813778926714779156585162094923,0.3894178532123550303128141780214876336887750188126043138647141457573373,2.654490594065826940821677896618317426812939769103139898134350698972227e-58,18,,,,,,
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,0.7999999999999999999999999999999999999999999999999999999999999688849236,minus,0.01168263150608445140959716998655869163775096302233024847807518705912269,0.01500012290709131010086993483791590204959535719365364179322380758031782,0.3894178593883882714759996572195720113623699476170262279821346950784891,7.310006028966879445158973828234605011450860135217489397299387125994375e-58,18,,,,,,
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,0.7999999999999999999999999999999999999999999999999999999999999688849236,EVEN_DIAGNOSTIC,,,0.3894178563003716508944069176205298225255724832148152709234244398648360,,,-0.2194765356635059446785823006828360637369326692682264381448589270434139,0.2413655464037045311151571057870772030828175997691370107093854383508577,0.2469715917586272746842673540452764168879544978011127682733989470001781,-0.002160160682921510399106878289116826476399078524465293529631258671930018,0.0005505989459973199760748296652220520460043108415748370833302407855644056,0.00006539823939740652083247553168546366473693444332660699091648675786327493
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,1.200000000000000000000000000000000000000000000000000000000000031115076,plus,0.01693936951195279193422278933449177672677768293122810804905762289174075,0.01500012399524377925291251152147342541894813778926714779156585162094923,0.5646409828786717446158981474617485373445828280322099433831540877015168,1.500178961100234991306762677868845693421249604896716816430296906458195e-55,18,,,,,,
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,1.200000000000000000000000000000000000000000000000000000000000031115076,minus,0.01693936882112057165171718969384851757747803084783743172261471773449271,0.01500012290709131010086993483791590204959535719365364179322380758031782,0.5646410008118161080824513913025725703386225287374962514907134560510081,3.969883139261801278520947383253508327194316819298370486431129656592349e-55,18,,,,,,
2,0.01500000000000000000000000000000000000000000000000000000000000038893845,1.200000000000000000000000000000000000000000000000000000000000031115076,EVEN_DIAGNOSTIC,,,0.5646409918452439263491747693821605538416026783848530974369337718762624,,,-0.2194765356635059446785823006828360637369326692682264381448589270434139,0.2413655464037045311151571057870772030828175997691370107093854383508577,0.2469715917586272746842673540452764168879544978011127682733989470001781,-0.006585025731599503060711870725739677615435021117343690389408957231509599,0.001599948837308863430586395301785024920685452803766884093641438333810862,0.00006752462281680952359295528657818695213656426288863934913560117406644206
2,0.01800000000000000000000000000000000000000000000000000000000000095289921,0.3999999999999999999999999999999999999999999999999999999999999844424618,plus,0.007152177745640096821043622810853265027525657411228879752899629114783735,0.01800021444848183107767915051223910156866734182651133118861133483084647,0.1986692371390976329266777455437263696498333773220976561302108230747684,1.103984388135108944847022120082081953685039249711043724985853018990039e-61,18,,,,,,
2,0.01800000000000000000000000000000000000000000000000000000000000095289921,0.3999999999999999999999999999999999999999999999999999999999999844424618,minus,0.007152176901644039193321172751529953954513168811419412478928961341236676,0.01800021219208709479746831662459790881465574589548398777512624732650035,0.1986692385989799858222484415399615132155868839767840779823544181567744,1.793986500178825103390320103657981931334429743307287735886133657668073e-61,18,,,,,,
2,0.01800000000000000000000000000000000000000000000000000000000000095289921,0.3999999999999999999999999999999999999999999999999999999999999844424618,EVEN_DIAGNOSTIC,,,0.1986692378690388093744630935418439414327101306494408670562826303392328,,,-0.2194765356635059446785823006828360637369326692682264381448589270434139,0.2413655464037045311151571057870772030828175997691370107093854383508577,0.2469715917586272746842673540452764168879544978011127682733989470001781,-0.0002868331436352355813626040757246263839849105984605713071743648002402718,0.00007540460185927795207235970684836828731056483906102668820232011140263300,0.00001347299721610708040418807477872930495546982519677247768659407155779860
